1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,108,109,110,111
187.1,133.8,150.0,145.4,119.4,86.2,244.7,115.7,46.3,0.0,105.9,194.5,185.4,281.9,140.1,206.7,225.4,125.1,181.6,242.1,402.9,346.2,283.4,331.7,484.2,417.8,398.3,361.6,369.8,508.4,519.4,541.3,144.2,205.0,232.4,257.7,293.9,336.6,372.0,366.8,442.3,520.9,497.6,619.6,123.0,161.6,203.8,232.2,181.2,171.8,310.1,296.2,313.3,384.2,460.7,448.7,496.0,501.5,549.4,569.9,680.8,712.6,706.9,730.1,747.4,597.3,634.7,669.7,667.2,707.7,840.0,965.0,1042.0,1077.8,1110.1,843.2,927.5,999.3,1091.6,1179.2,1509.1,1400.2,1178.8,1431.4,1382.0,1358.7,1276.4,1378.6,1340.4,605.7,606.4,766.7,466.7,657.7,676.5,191.5,205.0,168.5,411.0,215.7,1108.4,1091.4,217.8,164.7,562.5,909.4,793.4
289.7,236.5,252.7,248.0,222.2,188.8,347.4,218.4,149.0,106.5,0.0,284.7,275.6,352.7,224.2,262.3,213.7,213.2,170.0,173.9,398.0,341.3,259.2,307.5,450.4,384.0,364.6,324.7,288.0,474.6,485.6,507.5,171.0,123.2,150.6,175.9,212.1,254.8,288.7,285.0,360.5,439.1,411.5,537.8,36.7,75.5,117.6,146.1,95.2,85.7,224.0,210.2,227.2,298.1,374.6,362.6,409.9,415.4,463.3,483.8,593.8,626.5,620.8,644.0,661.3,516.5,552.9,587.9,585.4,621.6,758.2,852.1,929.1,964.8,997.1,757.1,841.4,913.2,1005.4,1093.0,1423.0,1314.1,1092.7,1345.3,1296.0,1272.6,1190.3,1292.5,1255.5,519.6,520.4,680.6,433.0,571.6,590.4,294.0,275.9,197.9,329.2,129.6,1022.3,1005.3,320.5,234.9,480.7,796.4,707.3
150.7,96.2,92.0,263.3,170.3,142.8,194.7,298.9,229.5,219.5,320.4,0.0,57.8,158.8,58.6,99.4,146.4,95.7,162.1,234.2,328.4,271.7,208.9,257.2,409.7,343.3,323.9,287.1,296.8,433.9,444.9,466.8,126.8,184.4,211.8,237.1,273.3,316.0,351.4,346.2,421.7,500.3,532.8,599.0,337.5,376.1,373.9,361.5,395.7,386.4,435.9,422.0,527.4,510.0,586.6,574.6,621.8,636.8,712.7,695.7,806.7,838.4,832.8,855.9,873.2,666.4,614.1,649.1,646.6,803.1,819.4,944.4,1021.4,1057.2,1089.5,929.8,988.7,1125.2,1217.4,1305.0,1635.0,1526.0,1304.7,1557.2,1507.9,1484.5,1402.3,1504.4,1466.2,820.3,821.0,981.2,392.3,783.6,891.0,117.8,82.0,107.1,390.4,354.9,1234.2,1217.2,33.2,66.3,541.9,888.8,1007.9
172.0,117.5,80.2,284.6,191.6,164.1,216.0,320.2,250.8,240.8,274.2,58.1,0.0,108.3,51.2,79.6,126.6,88.3,154.7,216.5,310.7,254.0,191.2,239.5,392.0,325.6,306.1,269.4,276.0,416.2,427.2,449.1,119.4,177.1,204.4,229.7,265.9,308.6,344.0,338.8,414.4,492.9,525.4,591.6,291.4,329.9,366.5,350.8,349.5,340.2,428.6,414.8,481.2,502.6,579.2,567.2,614.4,629.5,705.8,688.3,799.3,831.0,825.4,848.5,865.9,659.0,606.7,641.7,639.2,795.7,812.0,937.0,1014.0,1049.8,1082.1,922.5,981.3,1117.8,1209.9,1297.6,1627.6,1518.7,1297.3,1549.8,1500.5,1477.1,1394.9,1497.0,1458.9,774.0,769.3,935.0,374.5,785.4,844.8,138.9,31.4,92.3,383.0,347.5,1226.9,1209.8,100.3,37.5,534.5,881.4,961.7
263.0,208.2,177.3,375.7,282.3,241.3,307.1,382.0,312.7,288.3,351.2,159.8,108.0,0.0,135.2,118.5,165.4,186.5,211.9,254.8,190.1,162.3,229.4,277.8,430.3,355.5,344.4,307.7,317.3,454.4,465.5,487.3,196.4,254.0,281.3,306.7,342.9,332.2,421.0,415.8,491.3,569.8,616.8,668.5,368.2,406.8,443.5,431.1,426.4,417.1,505.5,491.6,558.1,579.6,656.1,644.1,691.4,706.4,782.7,765.3,876.2,908.0,902.3,925.5,942.8,736.0,683.6,718.6,716.2,872.7,888.9,1014.0,1091.0,1126.7,1159.1,999.4,1058.3,1194.7,1286.9,1374.6,1704.5,1595.6,1374.2,1626.8,1577.4,1554.1,1471.8,1573.9,1535.8,851.0,851.7,1011.9,412.8,853.1,919.7,230.2,77.8,168.7,459.9,424.5,1303.8,1286.8,202.0,119.0,611.5,958.3,1038.6
140.1,85.4,54.4,250.3,129.5,99.7,184.2,240.4,171.0,146.7,222.6,59.8,50.4,132.8,0.0,50.4,91.6,44.9,103.0,181.5,275.7,219.0,156.2,204.5,357.0,282.2,271.1,234.4,241.0,381.2,392.2,414.1,67.8,125.4,152.7,178.1,214.3,256.9,292.4,287.2,362.7,441.2,473.1,539.9,239.7,278.2,314.9,299.1,297.9,288.5,376.9,363.0,429.9,451.0,527.5,515.5,562.8,577.8,653.6,636.7,746.8,779.4,773.7,796.9,814.2,607.4,555.0,590.0,587.6,744.1,760.3,885.4,962.4,998.1,1030.5,870.8,929.7,1066.1,1158.3,1246.0,1576.0,1467.0,1245.6,1498.2,1448.8,1425.5,1343.2,1445.4,1407.2,721.9,717.7,883.3,339.5,724.5,793.2,107.1,56.0,44.8,331.4,295.9,1175.2,1158.2,102.0,18.3,482.9,829.7,910.0
181.7,127.0,96.0,294.4,195.4,165.6,225.8,306.3,237.0,212.6,259.9,103.6,88.6,117.0,50.0,0.0,53.2,89.2,99.7,142.5,236.7,180.0,117.2,165.6,318.1,251.6,232.2,195.4,202.0,342.2,353.2,375.1,107.8,162.8,190.1,202.7,241.0,219.9,319.1,313.8,389.4,467.9,500.4,566.6,277.1,315.6,341.5,325.8,335.2,325.8,403.6,389.6,467.3,477.7,554.2,542.2,589.5,604.5,680.8,663.3,774.3,806.0,800.4,823.6,840.9,634.0,581.7,616.7,614.2,770.7,787.0,912.1,989.1,1024.8,1057.2,897.5,956.3,1092.8,1184.9,1272.6,1602.6,1493.7,1272.3,1524.8,1475.5,1452.2,1369.9,1472.1,1433.9,759.7,755.0,920.7,300.6,751.2,829.0,148.9,40.1,65.3,358.0,322.5,1201.9,1184.9,145.8,42.8,509.6,856.4,947.4
228.9,174.1,143.2,335.0,214.1,184.4,273.0,326.3,256.9,232.6,213.6,150.7,135.7,165.5,91.7,52.2,0.0,116.5,53.4,96.5,190.6,134.0,71.2,119.5,272.0,205.6,186.1,149.4,156.0,296.1,307.2,329.1,93.8,116.4,143.8,156.6,194.9,173.9,273.0,267.8,343.3,421.9,454.4,520.6,230.8,269.2,295.5,279.8,288.9,279.5,357.5,343.6,420.9,431.6,508.2,496.1,543.4,558.4,634.7,617.3,727.4,760.0,754.3,777.5,794.8,588.0,535.6,570.7,568.2,724.7,741.0,866.0,943.0,978.8,1011.1,851.4,910.3,1046.8,1138.9,1226.6,1556.6,1447.6,1226.3,1478.8,1429.5,1406.1,1323.9,1426.0,1387.8,713.4,708.7,874.3,254.5,705.2,784.1,196.1,88.6,82.6,312.0,276.5,1155.8,1138.8,193.0,90.1,463.5,810.4,901.1
180.7,127.2,89.4,233.9,113.1,83.3,238.1,224.0,154.6,130.3,211.4,97.3,88.2,184.8,43.1,87.6,114.5,0.0,90.7,151.2,298.6,241.9,179.1,227.5,380.0,313.5,294.1,257.3,278.9,404.1,415.1,437.0,53.4,114.2,142.3,166.9,203.1,245.7,281.2,275.9,351.5,430.0,462.5,528.7,228.4,267.0,303.6,291.3,286.6,277.3,365.7,351.7,418.7,439.8,516.3,504.3,551.6,566.6,642.4,625.4,736.4,768.1,762.5,785.7,803.0,596.1,543.8,578.8,576.3,732.8,749.1,874.2,951.2,986.9,1019.2,859.6,918.4,1054.9,1147.1,1234.7,1564.7,1455.8,1234.4,1487.0,1437.6,1414.3,1332.0,1434.2,1396.0,711.2,711.9,872.1,362.5,713.3,782.0,142.3,107.9,39.6,320.1,284.6,1164.0,1147.0,139.5,67.6,471.7,818.5,898.8
237.7,184.2,155.4,290.9,170.0,140.2,295.1,282.1,212.7,188.4,169.5,163.4,154.2,230.2,102.9,100.4,53.9,90.6,0.0,67.0,231.4,174.7,111.9,160.2,312.7,246.3,226.8,190.1,196.7,336.9,347.9,369.8,49.6,72.3,99.6,125.0,161.2,203.8,239.3,234.1,309.6,388.1,420.6,486.8,186.6,225.1,261.8,246.0,244.7,235.4,323.8,309.8,376.8,397.9,474.4,462.4,509.7,524.7,601.0,583.6,693.6,726.3,720.6,743.8,761.1,554.3,501.9,536.9,534.4,691.0,707.2,832.3,909.3,945.0,977.4,817.7,876.6,1013.0,1105.2,1192.8,1522.8,1413.9,1192.5,1445.1,1395.7,1372.4,1290.2,1392.3,1354.1,669.2,664.6,830.2,295.2,680.7,740.1,208.3,153.4,51.7,278.2,242.7,1122.1,1105.1,205.6,113.1,429.8,776.6,856.9
297.1,243.6,232.0,350.3,229.5,199.7,361.8,341.6,272.2,247.9,177.3,237.4,224.6,256.2,182.6,143.0,96.9,150.0,67.1,0.0,184.8,128.1,46.0,94.3,246.8,180.4,160.9,124.2,94.6,271.1,282.0,303.9,106.7,61.0,80.4,77.1,113.3,90.8,191.4,186.2,261.7,340.3,372.1,439.0,194.5,249.5,213.9,198.2,252.6,243.3,276.0,262.0,335.6,350.0,426.6,414.6,461.8,476.9,552.7,535.7,645.8,678.4,672.8,695.9,713.3,506.4,454.1,489.1,486.6,643.1,659.4,784.4,861.4,897.2,929.5,769.9,828.7,965.2,1057.3,1145.0,1475.0,1366.0,1144.7,1397.2,1347.9,1324.5,1242.3,1344.5,1306.3,677.1,672.4,838.1,229.3,623.6,747.9,284.7,179.4,136.0,230.4,194.9,1074.2,1057.2,279.6,179.0,381.9,728.8,864.8
410.3,355.6,324.6,513.4,392.6,362.8,454.4,504.7,435.3,411.0,396.9,329.9,318.2,189.0,275.1,235.6,189.5,299.5,231.8,183.3,0.0,58.6,154.4,206.5,169.1,190.4,273.1,236.4,242.1,383.1,394.2,416.0,269.8,282.1,256.4,243.5,281.7,260.0,359.8,354.6,430.1,508.7,540.5,607.4,414.1,417.8,382.3,366.6,444.0,437.3,444.3,430.4,504.0,518.4,595.0,583.0,630.2,645.2,721.1,704.1,815.1,846.8,841.1,864.3,881.6,674.8,622.5,657.5,655.0,811.5,827.8,952.8,1029.8,1065.6,1097.9,938.2,997.1,1133.6,1225.7,1313.4,1643.4,1534.4,1313.1,1565.6,1516.3,1492.9,1410.7,1512.9,1474.6,868.4,869.1,1029.3,235.2,792.0,937.6,377.3,271.3,266.0,398.8,363.3,1242.6,1225.6,372.1,271.6,550.3,897.2,1056.0
356.7,301.9,271.0,459.8,339.0,309.2,400.8,451.1,381.7,357.4,343.3,276.3,263.5,162.7,221.5,181.9,135.9,245.8,178.2,129.6,59.4,0.0,100.8,152.8,113.3,136.1,219.4,182.7,188.4,329.5,340.5,362.4,216.2,228.5,202.7,189.8,228.1,206.3,306.2,301.0,376.5,455.0,486.9,553.7,360.4,364.2,328.7,312.9,390.3,383.7,390.7,376.8,450.3,464.8,541.3,529.3,576.6,591.6,667.4,650.5,760.6,793.2,787.5,810.7,828.0,621.2,568.8,603.8,601.4,757.9,774.1,899.2,976.2,1011.9,1044.3,884.6,943.5,1079.9,1172.0,1259.8,1589.7,1480.8,1259.4,1512.0,1462.6,1439.3,1357.0,1459.2,1421.0,814.3,810.0,975.6,179.5,738.3,884.0,323.7,218.7,212.4,345.1,309.7,1189.0,1172.0,318.5,217.9,496.7,843.5,1002.4
291.0,236.2,205.2,394.1,273.2,243.4,335.0,385.3,316.0,291.6,259.6,212.8,197.8,229.5,155.8,116.2,70.1,180.1,112.4,46.0,154.8,98.1,0.0,59.5,212.0,145.6,126.2,89.4,91.0,236.3,247.2,269.1,150.5,144.9,119.1,108.2,144.4,108.9,222.5,217.3,292.8,371.4,403.2,470.1,276.8,280.6,245.0,229.3,306.7,300.0,307.1,293.1,366.7,381.1,457.7,445.7,492.9,508.0,583.8,566.8,676.9,709.5,703.9,727.0,744.4,537.5,485.2,520.2,517.7,674.2,690.5,815.5,892.5,928.3,960.6,801.0,859.8,996.3,1088.4,1176.1,1506.1,1397.2,1175.8,1428.3,1379.0,1355.6,1273.4,1375.6,1337.4,730.6,726.4,892.0,194.6,654.7,801.9,258.0,152.6,146.7,261.5,226.0,1105.4,1088.3,255.0,152.2,413.0,759.9,918.7
343.7,288.9,257.9,446.8,325.9,296.1,387.7,438.0,368.6,344.3,312.3,263.3,250.5,282.1,208.5,168.9,122.8,232.8,165.1,98.7,210.8,154.2,62.9,0.0,159.8,93.3,73.9,37.1,87.3,184.0,194.9,216.8,203.2,197.6,171.8,158.9,148.5,107.4,222.4,217.2,292.8,371.3,403.1,470.0,329.5,299.7,264.2,248.5,325.8,319.2,326.2,312.3,385.8,382.3,476.8,464.8,512.1,527.1,603.0,586.0,696.1,728.7,723.0,746.2,763.5,537.4,485.1,520.1,517.6,674.1,690.4,815.5,892.5,928.2,960.5,800.9,859.7,1015.4,1107.6,1195.3,1525.3,1416.3,1195.0,1447.5,1398.2,1374.8,1292.5,1394.7,1356.5,749.8,745.5,911.2,142.2,645.8,819.5,310.6,205.3,199.3,261.4,245.2,1124.5,1107.5,305.5,204.9,413.0,759.8,937.9
490.3,435.5,404.6,593.4,472.5,436.0,534.4,584.7,515.3,491.0,449.1,409.9,398.1,428.1,355.1,315.5,269.5,379.4,311.8,245.3,168.6,112.8,209.6,158.2,0.0,75.9,111.8,135.3,168.9,156.4,167.3,189.2,349.8,334.3,308.5,292.3,242.1,201.0,316.0,310.8,386.3,464.8,496.7,563.5,436.8,393.3,357.7,342.0,419.4,412.7,419.8,405.8,479.4,475.8,570.4,558.4,605.6,620.6,696.5,679.5,790.5,822.2,816.6,839.7,857.1,631.0,578.6,613.6,611.2,767.7,783.9,909.0,986.0,1021.8,1054.1,894.4,953.3,1109.0,1201.1,1288.8,1618.8,1509.8,1288.5,1541.0,1491.7,1468.3,1386.1,1488.3,1450.1,843.3,844.5,1004.7,79.0,739.3,913.1,457.3,351.3,346.0,355.0,338.7,1218.0,1201.0,452.1,351.5,506.5,853.4,1031.4
422.7,367.9,336.9,525.8,404.9,375.1,466.7,517.0,447.6,423.3,381.4,342.3,330.5,361.5,287.4,247.9,201.8,311.8,244.1,177.7,191.3,135.6,141.9,90.4,75.5,0.0,44.2,67.7,102.5,113.6,124.6,143.7,282.2,266.6,240.9,224.6,174.4,133.3,248.3,243.1,318.7,397.2,429.7,495.9,369.1,325.6,290.1,274.4,351.7,345.1,352.1,338.2,411.7,414.3,485.0,490.7,520.2,553.0,629.3,611.9,722.0,754.6,748.9,772.1,789.4,563.3,511.0,546.0,543.5,700.0,716.3,841.4,918.4,954.1,986.4,826.8,885.6,1041.3,1133.5,1221.2,1551.2,1442.2,1220.8,1473.4,1424.1,1400.7,1318.5,1420.6,1382.4,776.2,776.8,937.1,58.1,671.7,845.4,389.6,284.7,278.3,287.3,271.1,1150.4,1133.4,384.5,287.3,438.9,785.7,963.8
406.4,351.6,320.6,509.5,388.6,358.8,450.4,500.7,431.4,407.0,365.1,326.0,314.2,345.2,271.2,231.6,185.5,295.5,227.8,161.4,273.6,216.9,125.6,74.1,111.6,45.2,0.0,51.4,86.2,133.2,144.3,166.1,265.9,250.4,224.6,208.3,158.2,117.1,232.1,226.8,302.4,380.9,413.4,479.6,352.9,309.3,273.8,258.1,335.5,328.8,335.8,321.9,395.4,398.1,468.7,474.5,504.0,536.7,613.0,595.6,705.7,738.3,732.6,755.8,773.1,547.0,494.7,529.7,527.2,683.8,700.0,825.1,902.1,937.8,970.2,810.5,869.4,1025.1,1117.2,1204.9,1534.9,1425.9,1204.6,1457.1,1407.8,1384.4,1302.2,1404.4,1366.1,759.9,755.1,920.8,94.2,655.4,829.1,373.6,268.4,262.1,271.0,254.8,1134.1,1117.1,368.2,271.1,422.6,769.4,947.5
369.3,314.5,283.6,472.4,351.5,321.8,413.4,463.7,394.3,370.0,326.4,288.9,276.1,307.1,234.1,194.5,148.5,258.4,190.8,124.3,236.5,179.8,88.6,37.1,137.6,71.1,51.7,0.0,46.2,161.9,172.8,194.6,228.8,211.6,185.9,169.6,119.4,78.3,170.9,188.1,263.7,342.2,374.0,440.9,314.1,270.6,235.1,219.4,296.7,290.1,297.1,283.2,356.7,353.2,447.7,435.7,483.0,498.0,573.9,556.9,667.0,699.6,693.9,717.1,734.4,508.3,456.0,491.0,488.5,645.0,661.3,786.4,863.4,899.1,931.4,771.8,830.6,986.3,1078.5,1166.2,1496.2,1387.2,1165.8,1418.4,1369.1,1345.7,1263.4,1365.6,1327.4,720.7,716.4,882.1,120.0,616.7,791.9,336.3,230.3,225.0,232.3,216.1,1095.4,1078.4,331.1,230.5,383.8,730.7,908.8
375.4,320.7,289.7,478.9,358.1,328.3,419.5,470.2,400.8,372.8,287.3,295.0,283.3,313.9,240.2,200.7,154.6,278.7,196.9,94.8,243.3,186.6,90.1,89.6,170.4,103.9,84.5,44.6,0.0,194.5,205.5,227.4,236.5,172.5,146.8,130.5,80.3,39.2,131.8,149.0,224.6,303.1,335.6,401.8,275.0,231.5,196.0,183.6,257.6,251.0,258.0,244.1,317.6,320.2,390.9,396.6,426.1,458.9,535.2,517.8,627.9,660.5,654.8,678.0,695.3,469.2,416.9,451.9,449.4,605.9,622.2,747.3,824.3,860.0,892.3,732.7,791.5,947.2,1039.5,1127.1,1457.1,1348.1,1126.7,1379.3,1330.0,1306.6,1224.4,1326.5,1288.3,682.0,677.3,843.0,152.8,595.7,752.7,342.6,237.1,231.1,193.2,177.0,1056.3,1039.3,337.3,240.1,344.7,691.6,869.7
517.8,463.1,432.1,620.9,500.1,463.5,561.9,612.2,542.8,518.5,476.6,437.4,425.7,455.7,382.6,343.1,297.0,407.0,339.3,272.9,385.0,328.3,237.1,185.7,156.9,115.6,135.4,162.8,196.4,0.0,54.9,74.0,377.3,361.8,336.0,319.8,269.6,228.5,343.5,338.3,413.8,492.4,524.2,591.1,464.3,420.8,385.3,369.5,446.9,440.3,447.3,433.4,506.9,503.4,597.9,585.9,633.2,648.2,724.0,707.1,818.0,849.8,844.1,867.3,884.6,658.5,606.2,641.2,638.7,795.2,811.5,936.5,1013.6,1049.3,1081.6,921.9,980.8,1136.5,1228.7,1316.4,1646.3,1537.4,1316.0,1568.6,1519.2,1495.9,1413.6,1515.7,1477.6,871.4,872.0,1032.2,50.6,766.9,940.1,484.8,378.8,373.5,382.5,366.3,1245.6,1228.6,479.6,379.1,534.0,880.9,1059.0
